,EmployerId,Employees,SizeRange,ClientTenure,Industry,ClientStartDate,QuoteDate,Offered,ExistingProducts,NumUniqueProducts,SumPremium
2069,667869935,16,10-49 EE,4801,,2005-11-07,2018-09-02,ProductX,"Product1,Product4",2,7842
2070,535539774,23,10-49 EE,2328,,2012-23-05,2018-10-07,ProductX,"Product4,Product2,Product3,Product1",4,18328
2071,511844,25,10-49 EE,1329,I19,2014-23-07,2018-03-13,ProductX,"Product1,Product2",2,10519
2072,302828458,49,10-49 EE,29051,I21,2099-09-02,2019-07-28,ProductX,"Product4,Product2,Product1",3,19730
2073,318193545,8,0-9 EE,3728,I21,2008-28-05,2018-08-12,ProductX,"Product4,Product1,Product2",3,20271
2074,630419820,69,50-99 EE,1622,I20,2013-01-11,2018-04-11,ProductX,"Product3,Product4",2,9893
2075,164309810,758,500-999 EE,4739,I16,2005-25-11,2018-11-16,ProductX,"Product3,Product4",2,23099
2076,681578,43,10-49 EE,4304,I22,2006-04-10,2018-07-17,ProductX,Product4,1,14670
2077,89039266,178,100-499 EE,3056,I11,2011-21-06,2019-11-02,ProductX,"Product2,Product1",2,21530
2078,323112577,27,10-49 EE,1962,I11,2013-17-03,2018-07-31,ProductX,"Product3,Product1",2,38592
2079,287442422,68,50-99 EE,6534,I14,2001-10-03,2019-01-29,ProductX,"Product2,Product3,Product1,Product4",4,32158
2080,432930367,24,10-49 EE,6477,I11,2000-06-09,2018-06-01,ProductX,"Product2,Product3,Product1",3,32212
2081,663021154,49,10-49 EE,2083,,2013-28-05,2019-02-09,ProductX,"Product1,Product2",2,13160
2082,406862818,54,50-99 EE,29031,I13,2098-20-06,2018-12-26,ProductX,"Product4,Product3,Product2",3,17405
2083,620849,212,100-499 EE,2309,I21,2012-06-01,2018-05-03,ProductX,"Product3,Product4",2,8161
2084,454754760,723,500-999 EE,2654,I21,2011-29-03,2018-07-04,ProductX,"Product2,Product3,Product4",3,19004
2085,495093697,60,50-99 EE,2969,I22,2010-21-07,2018-09-06,ProductX,"Product3,Product2",2,9011
2086,510055159,60,50-99 EE,29637,I22,2099-09-04,2018-02-16,ProductX,"Product3,Product1,Product4",3,21230
2087,662457665,61,50-99 EE,1225,I13,2016-22-06,2019-10-30,ProductX,"Product4,Product3,Product2",3,17856
2088,273591050,52,50-99 EE,4175,I20,2006-04-08,2018-01-08,ProductX,"Product3,Product2",2,18095
2089,499647,102,100-499 EE,1111,I24,2015-22-11,2018-12-07,ProductX,"Product4,Product1,Product2",3,16902
2090,523771748,55,50-99 EE,6354,I24,2001-05-08,2018-12-28,ProductX,Product3,1,21404
2091,674570786,306,100-499 EE,1264,,2016-06-04,2019-09-22,ProductX,"Product2,Product1",2,11890
2092,551537367,68,50-99 EE,3528,I22,2009-21-07,2019-03-19,ProductX,"Product4,Product3,Product2",3,20788
2093,387577427,26,10-49 EE,7166,I18,2000-16-03,2019-10-29,ProductX,"Product2,Product4",2,31376
2094,499541,28,10-49 EE,29336,I25,2099-09-06,2019-02-13,ProductX,"Product1,Product4",2,20107
2095,604792,244,100-499 EE,3415,I12,2008-23-10,2018-02-28,ProductX,"Product3,Product1",2,27084
2096,666654055,65,50-99 EE,6803,,2001-07-01,2019-08-24,ProductX,"Product3,Product1,Product2",3,10871
2097,546357936,17,10-49 EE,5306,,2005-09-03,2019-09-18,ProductX,"Product3,Product1,Product4",3,16237
2098,615667706,5,0-9 EE,5397,I11,2003-23-09,2018-07-03,ProductX,"Product2,Product4",2,21371
2099,561876329,26,10-49 EE,1645,I27,2014-31-10,2019-05-03,ProductX,"Product2,Product3,Product1",3,32271
2100,784896,21,10-49 EE,5989,I14,2002-24-03,2018-08-16,ProductX,"Product4,Product3,Product1",3,25156
2101,384546213,13,10-49 EE,5335,I23,2004-18-05,2018-12-26,ProductX,"Product4,Product2,Product3,Product1",4,24348
2102,387566818,60,50-99 EE,5225,I27,2004-20-07,2018-11-09,ProductX,"Product3,Product1",2,22235
2103,280636198,48,10-49 EE,4961,I23,2005-12-07,2019-02-10,ProductX,"Product2,Product4",2,12768
2104,193271209,34,10-49 EE,2406,I22,2012-12-03,2018-10-13,ProductX,"Product3,Product1,Product2",3,21927
2105,621423093,12,10-49 EE,3084,I21,2010-11-04,2018-09-20,ProductX,"Product4,Product2",2,14652
2106,833194,39,10-49 EE,3160,I15,2011-17-01,2019-09-12,ProductX,"Product4,Product1,Product2",3,16814
2107,633586760,11,10-49 EE,6576,I21,2001-07-04,2019-04-09,ProductX,"Product4,Product1",2,22401
2108,557618491,10,10-49 EE,5861,I25,2002-02-10,2018-10-19,ProductX,"Product2,Product1",2,21207
2109,801512,125,100-499 EE,4199,I20,2007-14-12,2019-06-13,ProductX,"Product2,Product3,Product4",3,27834
2110,777255,67,50-99 EE,29151,I16,2098-26-08,2018-11-03,ProductX,"Product3,Product1,Product4",3,25783
2111,615215798,24,10-49 EE,4394,,2006-25-09,2018-10-06,ProductX,"Product3,Product1",2,18719
2112,584920311,3,0-9 EE,2613,I02,2011-16-04,2018-06-11,ProductX,"Product4,Product3,Product2",3,30657
2113,46408831,11,10-49 EE,4859,I20,2006-17-01,2019-05-08,ProductX,"Product3,Product4",2,10486
2114,622428844,225,100-499 EE,29323,I09,2098-11-06,2018-02-28,ProductX,"Product2,Product1",2,18222
2115,619153602,11,10-49 EE,6745,,2000-07-09,2019-02-25,ProductX,"Product3,Product2",2,6208
2116,503120825,19,10-49 EE,4365,I02,2007-07-10,2019-09-19,ProductX,"Product1,Product2",2,8891
2117,470319650,5,0-9 EE,3484,I21,2009-24-05,2018-12-07,ProductX,"Product4,Product2,Product1",3,21058
2118,389790145,17,10-49 EE,3940,I24,2009-27-02,2019-12-12,ProductX,"Product2,Product1",2,10077
2119,836557,37,10-49 EE,6705,I20,2001-08-02,2019-06-19,ProductX,"Product4,Product3,Product1",3,28916
2120,441315492,84,50-99 EE,6690,I14,2001-28-06,2019-10-22,ProductX,"Product4,Product3,Product1",3,30075
2121,508534928,6,0-9 EE,5711,I27,2003-11-07,2019-02-28,ProductX,"Product3,Product1,Product4",3,31057
2122,570453526,260,100-499 EE,28809,I12,2098-03-10,2019-11-18,ProductX,"Product4,Product2",2,10109
2123,641834100,47,10-49 EE,29092,I22,2099-30-05,2019-10-05,ProductX,"Product2,Product1,Product4",3,21202
2124,774145,74,50-99 EE,29350,I20,2099-01-11,2019-06-24,ProductX,"Product2,Product4",2,13818
2125,464000,17,10-49 EE,4828,I16,2004-07-12,2018-02-25,ProductX,"Product3,Product4",2,15448
2126,801937,13,10-49 EE,6714,I25,2000-02-12,2019-04-21,ProductX,"Product2,Product4",2,21312
2127,160838938,36,10-49 EE,5027,I22,2005-18-05,2019-02-21,ProductX,"Product2,Product3,Product1",3,27471
2128,75849723,86,50-99 EE,6641,I27,2001-25-02,2019-05-03,ProductX,"Product3,Product1",2,32850
2129,869177,33,10-49 EE,3356,I19,2010-16-09,2019-11-24,ProductX,"Product3,Product1,Product2",3,19835
2130,636300593,149,100-499 EE,5852,I23,2003-06-03,2019-03-14,ProductX,"Product3,Product1,Product2",3,28745
2131,195701499,24,10-49 EE,2066,I21,2013-04-06,2019-01-30,ProductX,"Product3,Product2",2,21542
2132,561155,17,10-49 EE,5139,I19,2005-25-02,2019-03-23,ProductX,"Product3,Product1,Product2",3,26932
2133,638278712,24,10-49 EE,2433,,2012-26-02,2018-10-25,ProductX,"Product2,Product4",2,27732
2134,634853,17,10-49 EE,1961,I15,2012-09-11,2018-03-24,ProductX,Product1,1,11738
2135,725903,509,500-999 EE,3486,I20,2009-01-07,2019-01-16,ProductX,"Product3,Product4",2,18621
2136,848692,75,50-99 EE,2856,I20,2011-23-10,2019-08-18,ProductX,"Product3,Product1,Product2",3,31044
2137,646905801,10,10-49 EE,5159,,2003-29-11,2018-01-13,ProductX,"Product3,Product2",2,17391
2138,699110,38,10-49 EE,2698,,2011-11-08,2018-12-30,ProductX,"Product3,Product1,Product2",3,23983
2139,417370692,52,50-99 EE,5944,I19,2002-16-11,2019-02-24,ProductX,"Product2,Product3,Product4",3,26093
2140,531947,72,50-99 EE,28881,I27,2098-24-11,2019-10-29,ProductX,"Product1,Product4",2,13942
2141,780751,9,0-9 EE,5063,I23,2004-06-11,2018-09-17,ProductX,"Product3,Product4",2,11938
2142,703849893,13,10-49 EE,4243,,2007-12-11,2019-06-25,ProductX,"Product3,Product2",2,14374
2143,589644972,14,10-49 EE,3569,I23,2010-06-03,2019-12-13,ProductX,"Product2,Product1,Product4",3,15608
2144,461453166,25,10-49 EE,6756,I25,2000-25-11,2019-05-26,ProductX,"Product2,Product1",2,19275
2145,616514040,112,100-499 EE,4827,I26,2006-05-03,2019-05-23,ProductX,"Product4,Product3,Product2",3,15976
2146,257480156,21,10-49 EE,6759,I11,2001-30-03,2019-10-01,ProductX,"Product1,Product4",2,9736
2147,593349,6,0-9 EE,6380,I26,2001-11-06,2018-11-29,ProductX,"Product2,Product3,Product4",3,27013
2148,597230,30,10-49 EE,1138,I07,2016-01-02,2019-03-15,ProductX,"Product4,Product3,Product1",3,27451
2149,6381454,5899,5000+ EE,4041,I20,2007-31-08,2018-09-23,ProductX,"Product3,Product1",2,9451
2150,648635,43,10-49 EE,6888,I13,2000-17-10,2019-08-27,ProductX,Product4,1,18205
2151,50204182,60,50-99 EE,3114,I21,2011-11-06,2019-12-20,ProductX,"Product2,Product1",2,29729
2152,622953975,15,10-49 EE,6132,,2002-07-12,2019-09-21,ProductX,"Product3,Product1",2,22350
2153,58694078,33,10-49 EE,4397,I26,2007-13-01,2019-01-27,ProductX,"Product2,Product1",2,12629
2154,449057024,27,10-49 EE,4313,I20,2006-12-06,2018-04-03,ProductX,"Product3,Product2,Product1,Product4",4,36089
2155,691240703,65,50-99 EE,5905,I23,2002-27-02,2018-04-29,ProductX,"Product3,Product1",2,30801
2156,355259422,77,50-99 EE,5401,I21,2004-16-05,2019-02-28,ProductX,"Product4,Product3,Product2",3,19418
2157,615415402,182,100-499 EE,5413,I27,2004-15-02,2018-12-11,ProductX,"Product3,Product2",2,21568
2158,611822512,10,10-49 EE,2580,I07,2011-21-07,2018-08-13,ProductX,"Product4,Product3,Product1",3,20950
2159,625377146,17,10-49 EE,3504,,2009-20-08,2019-03-25,ProductX,"Product4,Product3,Product1,Product2",4,30161
2160,544805041,18,10-49 EE,1268,I13,2016-21-02,2019-08-12,ProductX,"Product3,Product1",2,24550
2161,566294349,125,100-499 EE,1558,I14,2015-12-02,2019-05-20,ProductX,Product3,1,22764
2162,500355,50,50-99 EE,4618,I23,2005-21-05,2018-01-11,ProductX,"Product3,Product2",2,14510
2163,642123293,14,10-49 EE,3897,,2009-16-02,2019-10-19,ProductX,"Product3,Product1",2,15765
2164,719378,49,10-49 EE,28632,I12,2098-07-02,2019-09-18,ProductX,"Product4,Product2,Product1",3,17352
2165,541294114,11,10-49 EE,492,I23,2016-13-09,2018-01-18,ProductX,"Product1,Product4",2,18971
2166,119415616,18,10-49 EE,4709,I21,2006-04-03,2019-01-24,ProductX,"Product4,Product1",2,7207
2167,327042157,38,10-49 EE,2745,I12,2011-25-12,2019-07-01,ProductX,"Product4,Product1,Product2",3,24088
2168,566996070,659,500-999 EE,29750,I20,2099-24-11,2018-06-12,ProductX,"Product4,Product2,Product1",3,33552
2169,298389282,444,100-499 EE,7100,I25,2000-20-03,2019-08-28,ProductX,"Product3,Product4",2,26752
2170,491071,27,10-49 EE,6753,I02,2000-27-12,2019-06-24,ProductX,"Product3,Product2",2,19059
2171,542379102,14,10-49 EE,5514,I27,2003-22-11,2018-12-27,ProductX,"Product4,Product3,Product1",3,32850
2172,225360381,39,10-49 EE,2968,I19,2011-10-09,2019-10-26,ProductX,"Product4,Product3,Product2",3,24739
2173,651457000,10,10-49 EE,2152,,2012-22-05,2018-04-13,ProductX,"Product1,Product4",2,12974
2174,261624831,50,50-99 EE,4979,I14,2006-04-05,2019-12-21,ProductX,"Product2,Product3,Product1",3,19087
2175,209924398,17,10-49 EE,6325,I01,2001-06-07,2018-10-30,ProductX,"Product2,Product4",2,20819
2176,620457208,32,10-49 EE,6799,I27,2000-20-04,2018-12-01,ProductX,"Product2,Product3,Product1",3,36530
2177,394666294,106,100-499 EE,2538,I23,2011-24-04,2018-04-05,ProductX,"Product2,Product4",2,17250
2178,499433,76,50-99 EE,2283,I20,2013-21-04,2019-07-22,ProductX,"Product1,Product2",2,25096
2179,627041503,18,10-49 EE,5409,I20,2003-17-12,2018-10-08,ProductX,"Product3,Product4",2,20591
2180,612020008,166,100-499 EE,6345,I09,2002-27-02,2019-07-13,ProductX,"Product1,Product4",2,27306
2181,698906,45,10-49 EE,5602,I07,2004-10-03,2019-07-12,ProductX,"Product2,Product3,Product1,Product4",4,18930
2182,502265,25,10-49 EE,4704,I20,2006-31-05,2019-04-17,ProductX,"Product2,Product4",2,33434
2183,598154841,89,50-99 EE,4179,I10,2007-21-11,2019-05-01,ProductX,"Product3,Product4",2,7713
2184,311277467,498,100-499 EE,29024,I20,2098-14-02,2018-08-29,ProductX,"Product4,Product2",2,10942
2185,693780540,21,10-49 EE,3519,,2010-14-04,2019-12-02,ProductX,"Product2,Product1,Product4",3,20992
2186,244206178,19,10-49 EE,6783,I27,2000-23-06,2019-01-18,ProductX,"Product3,Product4",2,26869
2187,695495407,47,10-49 EE,6371,,2002-30-01,2019-07-11,ProductX,"Product4,Product1",2,32724
2188,599998331,19,10-49 EE,6266,I27,2002-04-03,2019-04-30,ProductX,"Product3,Product1",2,9993
2189,249395608,49,10-49 EE,2198,I21,2013-10-12,2019-12-17,ProductX,Product4,1,8775
2190,549294870,99,50-99 EE,2779,,2010-23-08,2018-04-02,ProductX,"Product3,Product2,Product1,Product4",4,24759
2191,838271,35,10-49 EE,2085,I19,2013-16-10,2019-07-02,ProductX,"Product4,Product2",2,14066
2192,252351341,9,0-9 EE,29508,I11,2099-12-03,2018-05-28,ProductX,Product3,1,13970
2193,386785884,36,10-49 EE,3596,I26,2008-27-07,2018-06-01,ProductX,"Product4,Product3,Product1",3,21684
2194,443512,48,10-49 EE,29454,I22,2099-26-04,2018-09-04,ProductX,"Product4,Product1,Product2",3,30404
2195,774386,24,10-49 EE,4788,I16,2006-25-10,2019-12-04,ProductX,"Product3,Product1,Product4",3,22185
2196,170890835,21,10-49 EE,1209,I11,2015-13-02,2018-06-06,ProductX,"Product3,Product2",2,14381
2197,487130285,25,10-49 EE,2895,I20,2010-18-04,2018-03-22,ProductX,"Product1,Product2",2,12470
2198,492435,71,50-99 EE,2743,I12,2011-07-10,2019-04-11,ProductX,"Product1,Product4",2,20948
2199,684134698,20,10-49 EE,1512,,2014-03-05,2018-06-23,ProductX,"Product4,Product1,Product2",3,19977
2200,528639549,111,100-499 EE,7075,I11,2000-22-07,2019-12-05,ProductX,"Product2,Product3,Product4",3,9695
2201,644677728,104,100-499 EE,1394,,2014-22-07,2018-05-16,ProductX,"Product4,Product2",2,34401
2202,412174181,756,500-999 EE,4437,I02,2006-08-03,2018-05-01,ProductX,"Product3,Product4",2,24519
2203,556754880,26,10-49 EE,5730,I26,2004-16-01,2019-09-24,ProductX,"Product4,Product2,Product1",3,19111
2204,443629935,19,10-49 EE,1855,I22,2013-26-02,2018-03-27,ProductX,"Product4,Product1",2,10128
2205,721714,55,50-99 EE,29589,I27,2099-08-03,2018-03-04,ProductX,"Product2,Product3,Product1,Product4",4,28880
2206,537797059,47,10-49 EE,3320,I23,2009-25-03,2018-04-27,ProductX,"Product1,Product2",2,19113
2207,649967,49,10-49 EE,6581,I01,2000-29-08,2018-09-05,ProductX,"Product2,Product4",2,19788
2208,161685591,12,10-49 EE,2755,I23,2010-29-07,2018-02-12,ProductX,"Product2,Product3,Product1,Product4",4,24317
2209,662210613,166,100-499 EE,29721,I20,2099-05-07,2018-02-19,ProductX,"Product2,Product1,Product4",3,8817
2210,511115,23,10-49 EE,2734,I15,2011-07-09,2019-03-03,ProductX,"Product3,Product1,Product2",3,36790
2211,672320,46,10-49 EE,29358,I17,2098-20-10,2018-06-04,ProductX,"Product1,Product4",2,35914
2212,714498,11,10-49 EE,28748,I13,2098-28-03,2019-07-13,ProductX,"Product3,Product1,Product4",3,11509
2213,854481,237,100-499 EE,4828,I23,2006-06-10,2019-12-25,ProductX,"Product2,Product3,Product1",3,29881
2214,58445800,17,10-49 EE,5549,I14,2004-12-08,2019-10-22,ProductX,"Product2,Product1",2,37199
2215,614437723,42,10-49 EE,5784,,2002-25-05,2018-03-26,ProductX,"Product4,Product1",2,12053
2216,281171174,57,50-99 EE,2670,I22,2011-08-04,2018-07-30,ProductX,"Product2,Product1",2,10323
2217,558710,29,10-49 EE,3563,I22,2008-05-05,2018-02-05,ProductX,"Product4,Product1",2,7834
2218,536969490,12,10-49 EE,2921,I25,2011-25-07,2019-07-24,ProductX,"Product1,Product2",2,15032
2219,286502082,12,10-49 EE,3598,I15,2008-18-06,2018-04-25,ProductX,"Product2,Product3,Product1",3,22580
2220,580955615,28,10-49 EE,1626,,2014-02-08,2019-01-14,ProductX,"Product3,Product1,Product4",3,20015
2221,604765,118,100-499 EE,5452,I26,2004-04-09,2019-08-09,ProductX,"Product4,Product3,Product2",3,19062
2222,670159,44,10-49 EE,6545,I22,2000-05-03,2018-02-04,ProductX,"Product2,Product3,Product4",3,14948
2223,559212876,25,10-49 EE,1814,I11,2014-22-08,2019-08-10,ProductX,"Product4,Product1,Product2",3,14307
2224,452927166,46,10-49 EE,6384,I13,2001-13-05,2018-11-04,ProductX,"Product2,Product3,Product1",3,24020
2225,512520199,234,100-499 EE,4968,I11,2005-05-04,2018-11-11,ProductX,"Product2,Product3,Product1",3,13384
2226,658924403,20,10-49 EE,29055,,2098-31-07,2019-01-12,ProductX,"Product3,Product2",2,13856
2227,683038565,72,50-99 EE,4756,,2005-04-03,2018-03-12,ProductX,"Product3,Product1,Product2",3,21488
2228,618817703,90,50-99 EE,2555,I27,2011-15-12,2018-12-13,ProductX,Product2,1,16925
2229,54926219,30,10-49 EE,5612,I15,2003-27-06,2018-11-07,ProductX,"Product2,Product3,Product1",3,29542
2230,685971445,15,10-49 EE,3305,,2009-16-06,2018-07-04,ProductX,"Product4,Product2,Product1",3,31842
2231,407382935,23,10-49 EE,4234,I22,2006-30-08,2018-04-03,ProductX,"Product4,Product3,Product2",3,29782
2232,565396535,20,10-49 EE,2436,I26,2013-11-01,2019-09-13,ProductX,"Product1,Product4",2,21299
2233,582765597,34,10-49 EE,4972,I23,2005-25-04,2018-12-05,ProductX,"Product3,Product4",2,21253
2234,501131201,44,10-49 EE,1858,I27,2013-06-01,2018-02-07,ProductX,Product4,1,26517
2235,698978332,14,10-49 EE,5008,,2005-23-07,2019-04-09,ProductX,"Product4,Product2,Product3,Product1",4,24687
2236,853219,12,10-49 EE,1545,I07,2015-31-07,2019-10-23,ProductX,"Product4,Product2",2,13884
2237,676114,23,10-49 EE,6883,I07,2000-12-01,2018-11-16,ProductX,"Product3,Product2",2,25519
2238,650277970,227,100-499 EE,2763,I12,2011-16-11,2019-06-10,ProductX,"Product3,Product4",2,7003
2239,320322385,37,10-49 EE,6331,I20,2000-08-10,2018-02-07,ProductX,"Product4,Product2",2,24351
2240,508883,13,10-49 EE,5533,I22,2004-04-01,2019-02-27,ProductX,"Product2,Product3,Product1,Product4",4,20169
2241,487712,13,10-49 EE,5718,I26,2003-04-01,2018-08-31,ProductX,"Product2,Product4",2,17835
2242,613319,30,10-49 EE,4332,I23,2006-26-12,2018-11-05,ProductX,"Product3,Product1,Product4",3,18077
2243,610040579,14,10-49 EE,2395,I24,2011-25-08,2018-03-16,ProductX,"Product2,Product1",2,11294
2244,606015010,94,50-99 EE,795,,2015-07-11,2018-01-10,ProductX,"Product3,Product1,Product2",3,15152
2245,85814363,54,50-99 EE,6450,I20,2001-27-07,2019-03-25,ProductX,"Product3,Product1",2,12727
2246,141857455,17,10-49 EE,3731,I23,2009-04-04,2019-06-22,ProductX,"Product1,Product2",2,16067
2247,517016,29,10-49 EE,2389,I22,2011-02-10,2018-04-17,ProductX,"Product2,Product3,Product4",3,23835
2248,307415132,86,50-99 EE,4971,I23,2005-21-08,2019-04-01,ProductX,"Product3,Product2",2,4713
2249,58258320,58,50-99 EE,596,I10,2016-18-12,2018-08-06,ProductX,"Product4,Product2,Product1",3,25698
2250,518944905,38,10-49 EE,6636,I13,2001-22-07,2019-09-22,ProductX,"Product3,Product1,Product2",3,29811
2251,601330341,27,10-49 EE,1582,,2015-24-04,2019-08-23,ProductX,"Product2,Product1",2,16649
2252,618991718,14,10-49 EE,29699,I20,2099-23-12,2018-08-31,ProductX,"Product1,Product4",2,10261
2253,556770,14,10-49 EE,29298,,2099-26-03,2019-01-07,ProductX,Product3,1,24304
2254,666304757,493,100-499 EE,6226,I21,2002-09-01,2019-01-26,ProductX,"Product2,Product4",2,24877
2255,622881946,25,10-49 EE,4947,I27,2005-15-01,2018-08-02,ProductX,"Product4,Product1",2,7358
2256,59401497,344,100-499 EE,3542,I20,2008-13-08,2018-04-25,ProductX,"Product3,Product2",2,4936
2257,735824,34,10-49 EE,1971,I11,2013-15-11,2019-04-09,ProductX,"Product2,Product3,Product4",3,16037
2258,474180,5,0-9 EE,6691,I26,2000-22-08,2018-12-17,ProductX,Product1,1,9246
2259,651831,15,10-49 EE,1027,I08,2016-13-12,2019-10-06,ProductX,Product4,1,11982
2260,670372568,36,10-49 EE,6406,,2001-03-09,2019-03-19,ProductX,"Product2,Product3,Product1",3,25841
2261,624343419,12,10-49 EE,4543,,2006-19-10,2019-03-28,ProductX,"Product4,Product3,Product2",3,29340
2262,385177544,24,10-49 EE,3245,I27,2010-04-06,2019-04-23,ProductX,"Product4,Product3,Product2",3,27234
2263,781638,4,0-9 EE,6411,I20,2000-02-11,2018-05-23,ProductX,"Product3,Product1,Product2",3,16918
2264,509241728,33,10-49 EE,4830,I22,2005-27-02,2018-05-20,ProductX,"Product4,Product3,Product2",3,23578
2265,710346172,34,10-49 EE,6556,,2001-27-02,2019-02-09,ProductX,"Product4,Product1,Product2",3,28824
2266,315047712,124,100-499 EE,29654,I20,2099-05-05,2018-02-25,ProductX,"Product3,Product2",2,3773
2267,652877133,17,10-49 EE,3747,I07,2007-06-10,2018-01-08,ProductX,"Product3,Product2",2,6884
2268,580348331,613,500-999 EE,29120,I25,2099-14-03,2019-06-22,ProductX,"Product3,Product4",2,30333
2269,692798482,6,0-9 EE,5341,,2003-04-08,2018-03-19,ProductX,"Product1,Product4",2,22748
2270,626241394,10,10-49 EE,3018,I20,2011-11-02,2019-05-18,ProductX,"Product3,Product1,Product2",3,18316
2271,148475224,15,10-49 EE,1622,,2015-17-01,2019-06-27,ProductX,"Product2,Product4",2,9918
2272,299549620,13,10-49 EE,4303,I20,2006-15-11,2018-08-27,ProductX,"Product3,Product1,Product2",3,21715
2273,514447443,10,10-49 EE,29654,I27,2099-26-08,2018-06-18,ProductX,"Product2,Product3,Product1",3,12332
2274,527900715,168,100-499 EE,6417,,2000-02-09,2018-03-29,ProductX,"Product3,Product4",2,23327
2275,530833,27,10-49 EE,29101,I27,2098-11-07,2018-11-07,ProductX,"Product4,Product1",2,43295
2276,378422654,19,10-49 EE,2752,I19,2011-09-07,2019-01-20,ProductX,"Product2,Product1",2,14084
2277,366276003,31,10-49 EE,1144,I27,2016-23-10,2019-12-11,ProductX,"Product4,Product3,Product1",3,13727
2278,852603,20,10-49 EE,4529,I27,2007-18-02,2019-07-14,ProductX,"Product2,Product3,Product4",3,7806
2279,409623552,37,10-49 EE,2468,I27,2012-12-10,2019-07-16,ProductX,"Product1,Product4",2,24912
2280,551378775,18,10-49 EE,1215,I06,2016-04-06,2019-10-02,ProductX,"Product4,Product2,Product1",3,26676
2281,245121716,50,50-99 EE,5140,I02,2004-12-11,2018-12-09,ProductX,"Product4,Product3,Product1",3,25706
2282,680496478,828,500-999 EE,6920,,2000-21-06,2019-06-02,ProductX,"Product4,Product3,Product2",3,26680
