EmployerId,Employees,Industry,NetworkStrength,ZipCode,ClientStartDate
105767961,3,,0.5768,11501,06/26/08
513328445,161,I02,0.0397,37402,02/26/04
527768,712,I11,0.6284,92037,02/05/11
832068,7,,0.1007,63131,07/27/01
869423,6,I23,0.4271,55110,01/09/03
739593,35,I26,-0.4704,71106,11/01/12
502175370,2,I27,0.4239,93727,01/03/14
845371,9,I27,-0.4011,71291,12/05/03
641974,4,I22,0.4381,08110,01/12/03
590464,39,I26,0.0034,48708,11/05/01
470346473,25,I01,0.4405,78681,06/30/00
544639152,53,I26,-1.2294,78363,06/10/01
570449,7,I13,0.1354,96732,01/13/11
226643966,11,I22,-0.2736,59715,01/12/13
434836774,7,I20,-0.0188,01843,07/03/15
244306046,83,I27,-0.1983,36732,03/01/11
477857,11,I13,-0.2189,66603,03/15/00
594195,14,I14,-0.1040,87004,11/23/11
120742213,14,I20,0.2965,20877,07/24/03
526075160,6,I27,0.6648,14203,02/10/12
294566761,10,I27,0.5027,96002,09/03/99
557264,19,I27,-0.4309,35242,06/21/03
476988732,101,I27,0.1212,13501,01/22/09
649998,29,I02,0.1787,77382,04/24/06
455382557,135,I18,0.3749,75039,02/18/04
471032,23,I24,0.1056,60630,04/11/14
435835371,31,I21,-0.0136,99801,08/26/14
678687,21,I22,-0.0802,01516,12/01/09
751627,12,I11,-0.4454,71913,11/04/05
259564035,18,I20,0.4146,32202,01/17/11
544654,3,I27,0.7661,04937,04/07/98
695118977,33,,-0.5690,61376,02/22/07
60215758,19,I24,-0.3405,52401,09/09/16
549418917,24,I15,0.2259,21108,02/28/05
630552,96,I17,0.4146,32205,09/02/12
152958587,18,I19,-0.2278,19805,06/25/04
741988,10,I20,0.1490,75070,09/19/01
868749,2,I13,0.2259,21404,08/04/06
390104761,11,I24,0.2785,19103,04/24/16
567797778,16,,0.5766,43215,06/24/11
264044132,73,I17,0.0000,54861,09/27/99
256367017,11,I19,0.7194,33134,06/18/15
459875848,9,I02,0.5411,90603,03/26/10
572371,36,I15,0.1815,60555,02/22/12
637806,64,I27,-0.6325,72212,09/16/10
504873138,6,I21,0.4496,94404,06/05/14
444688,70,I26,-0.1926,52803,09/12/11
774990,13,I09,?,01880,11/11/11
286489516,695,I27,-1.1277,73034,10/23/00
515635,28,I20,-0.4597,61080,02/03/06
247542667,15,I20,-1.2375,15853,01/02/12
319445411,157,I21,-0.5433,15928,11/24/14
648746,2,I13,-0.2097,15131,02/08/05
822411,21,I23,0.8643,95610,12/13/11
519381171,1,,0.9968,92354,02/22/13
642227,2,I20,0.2259,21060,03/08/03
523762,6,I22,0.1056,60473,02/27/05
866438,107304,I24,0.4721,80203,05/24/01
686126,23,I20,-0.1778,18067,10/19/10
745642,10,I13,-0.3581,16648,09/29/99
805505,38,I21,0.3381,46553,06/22/98
605119,14,I20,-0.5895,27560,12/13/03
343791822,221,I24,0.2923,20016,03/14/16
344750601,15,I27,0.6996,80524,02/25/07
485510140,26,I24,0.5411,90024,02/27/04
380691725,17,I23,-0.6589,04112,10/24/12
43080738,17,I15,0.0031,19317,06/25/00
402944454,17,I27,0.7194,33172,10/24/16
868210,12,I13,0.4731,33612,06/13/13
361395475,289,I20,-0.0333,06088,01/25/12
503042,17,I22,-0.0333,06051,09/23/12
631556,29,I21,0.4149,53081,10/10/14
505864843,2185,I26,0.8643,95742,08/16/13
811944,31,I17,0.8067,48911,11/03/99
512065,10,I25,-0.8071,75791,08/21/99
663440,4,I19,0.4554,63110,01/09/09
689237,59,I01,-0.1515,37354,09/04/06
352751038,22,I13,0.8643,95814,03/21/08
341999100,13,,-0.1118,20695,06/04/04
199061745,63,I20,-0.5895,27709,09/06/09
639043,16,I07,0.8996,49660,01/05/16
704819,9,I12,-0.2453,02062,07/25/03
207890199,14,I24,-0.0319,35404,12/02/16
89697493,61,I20,0.8821,30043,08/07/03
524784,10,I27,?,07605,10/12/99
372481195,26,I02,0.4933,10523,03/26/11
637552,13,I16,0.5411,90802,11/08/16
209074293,11,I27,0.6201,11236,03/04/10
458626,29,I01,-0.4858,28681,04/04/99
548289,12,,-0.6589,04122,12/04/02
754908,4,I16,0.2225,21236,08/24/16
511082,12,I27,0.5401,87120,03/03/00
272109543,28,I20,0.6770,92867,11/30/02
712483,173,I07,0.8138,30067,04/10/10
106683466,58,I11,0.6284,92128,08/09/04
776218,4,I27,0.1839,14607,05/11/99
694174,4,I20,-0.1406,60124,11/04/99
168144463,38,I27,-0.4309,35242,04/19/03
643364547,71,,0.2785,19103,05/22/13
632652,5,I19,-0.3416,18104,05/31/07
677745110,31,I12,-0.8272,72015,03/10/98
165223673,15,I27,0.5411,90025,09/10/02
638115,17,I14,0.4352,43015,08/14/05
628026,7,I01,-0.4630,79701,09/20/11
749433,33,I07,-0.7034,35640,10/03/05
447936471,93,I18,-0.6413,82644,12/25/04
293864615,108,I06,-0.1460,07922,06/20/05
645428,122,I14,0.1805,76102,02/22/00
657528970,403,,0.0978,29688,01/31/11
615153745,3,I11,0.4125,94301,12/27/14
608555,30,I23,-0.4147,77656,09/26/00
773178,40,I16,0.4096,45458,08/01/15
200714132,50,I27,0.4961,37831,04/03/05
628935352,21,I25,0.5411,91356,12/21/99
454739524,7,I04,0.4332,20191,06/21/99
484539,13,I27,-0.0188,01940,09/03/06
496812,6,I07,-0.4454,71913,06/21/01
9246920,3,I24,0.8190,30092,11/24/01
775570,62,I20,0.9627,49423,05/20/14
451646269,41,I11,-0.0670,04086,11/23/14
615736689,819,I13,0.2920,85004,12/31/07
661050778,19,,-0.2152,62711,08/30/00
119362200,1654,,-0.0333,06032,03/19/12
360266427,7,I07,0.2749,30722,05/14/98
866486,2780,I23,0.4125,95112,08/05/09
503614,9,I27,0.1530,98101,06/28/16
480071031,10,I20,-0.1124,55428,01/14/10
97579607,13,I24,0.1056,60162,03/15/04
123487004,7,I12,0.7873,93301,04/30/01
205623852,21,I26,0.8086,96766,11/21/01
509229975,15,I14,0.4332,22102,05/10/14
391851861,4,I11,1.4919,30075,02/07/08
306060884,23,I11,-0.0555,02108,05/20/12
369596503,55,I19,0.0397,37421,02/14/10
183178671,21,,0.3413,78749,09/09/09
637946,30,I22,0.2987,45040,06/18/06
513960,19,I27,0.2259,21146,08/27/98
369124854,149,I25,0.0709,48813,02/17/08
624458150,31,,0.1787,77380,01/07/16
242032477,1770,I20,-0.2664,29550,06/19/99
763757,4,I23,0.1530,98119,08/30/03
189262148,41,I02,-0.2453,02215,05/19/15
581307,39,I25,-1.0010,56001,04/25/08
732987,49,I20,0.8821,30096,04/08/04
527780046,318,I11,0.3749,75225,12/22/10
477754,18,I22,-0.2816,53704,08/20/98
635191031,161,,0.9627,49423,11/18/09
569942110,449,I25,-0.6972,79905,06/29/02
552492681,1174,I19,0.5411,90746,11/21/00
522606813,15,I15,0.1007,63132,07/01/09
572910,37,,-0.1124,55426,12/16/08
650386,12,,-0.0333,06032,02/01/02
827752,49,I27,0.1056,60661,11/06/08
241115708,3,,0.5411,90230,04/26/03
130154988,76,I19,0.0397,37407,04/17/08
690064,15,I27,0.6907,48219,04/18/09
386343160,16,,-0.7338,79109,06/04/07
655464,17,I27,-0.5860,50312,04/05/11
766093,1,I19,0.4747,22902,05/13/07
792696,12,,-0.7338,79105,05/15/06
694962,18,I27,0.2225,21117,08/11/03
63052315,20,I07,0.9913,95765,06/26/10
529504,63,I19,0.4628,13045,02/05/02
693130665,405,,0.2920,85016,03/20/00
574445,19,I22,-0.3161,58102,01/02/01
624424075,10,,?,?,10/26/06
772536,21,I24,0.4496,94025,11/23/14
645604,12,I16,0.2270,49441,01/02/14
518020497,125,I21,-0.2453,18031,10/12/98
364579224,9,I15,0.5821,46214,02/01/01
539213,10,I27,0.1007,63135,01/18/04
741587,13,I24,0.2400,49085,12/22/99
94195482,7,I09,0.3749,75234,05/13/09
514114447,32,I02,0.7194,33139,12/18/04
161030303,93,I20,-0.2216,72956,07/09/09
559651661,73,I12,0.3918,10018,03/25/03
418547506,26,I15,0.1007,63141,05/12/14
482179,12,I07,-0.1124,55437,05/18/99
20013814,18,I02,0.4896,84107,08/03/03
600308,39,I27,0.7941,44502,08/16/07
618283,15,I21,0.6996,80517,05/16/01
693628,3,I27,0.5411,91106,07/01/04
590601,18,,0.4118,61832,07/28/09
589806868,46,I13,0.1056,60606,02/25/99
770514,4,I17,-0.2127,53024,03/28/03
587187453,10,I27,-1.0605,81147,06/01/13
114121632,31,,0.4332,20190,09/11/09
515709,7,I27,0.7706,48906,08/06/09
758975,15,I14,0.8822,24016,11/15/98
599995473,1,,0.2920,85212,05/21/03
866641,3186,I14,0.8821,30043,02/27/03
551336,137,I20,0.2884,66062,07/22/00
728832,2,I22,-0.6033,54115,03/03/01
489302,54,I27,0.3749,75204,03/14/01
559041397,24,I20,0.5411,90248,11/15/09
465995580,6,I11,0.1056,60604,06/23/07
83896537,661,I20,-0.1124,55441,12/26/14
421724446,98,I11,0.1007,63146,04/18/04
622630650,27,I20,0.6859,48026,01/13/03
565521566,17,,0.1056,60171,02/09/04
591202115,47,I15,-0.1249,78228,11/05/09
147881682,1125,I25,-0.2097,15139,06/04/14
476544000,29,I23,0.7075,33351,01/13/13
450620830,16,I01,-0.1242,07632,03/12/07
382973424,103,I27,0.0558,94115,06/16/11
97644440,11,I27,-0.4381,81501,12/25/13
651588,3,I11,0.8537,94608,08/18/11
586968714,15,I12,-0.0333,06095,12/19/14
311213405,29,I27,0.3394,68154,06/05/05
311826421,16,I21,-1.0237,55389,10/19/05
771988,5,I27,0.8643,95814,03/06/11
450364,1,I16,0.7194,33030,11/18/99
377982851,4,I22,0.7873,93206,06/30/98
832828,18,I27,-0.1182,29440,08/25/98
650386906,24,I27,0.4381,08054,04/19/98
258746341,4,I20,0.2946,07456,02/05/16
497010,2,I20,0.4798,01085,06/14/15
27577197,14,I27,0.6648,14204,07/01/03
655831,15,,0.2229,38134,09/08/00
603005381,12,I26,-0.2453,02492,10/28/14
218539830,11,I20,0.3749,75006,08/23/16
119333509,30,I12,0.8537,94621,11/01/09
728352,4,,0.2923,20004,01/20/02
77798510,48,I20,-0.7312,30809,11/10/01
738457,21,,0.3749,75244,11/15/06
548364,2,I27,0.3866,55113,04/08/06
357336837,34,I12,0.2401,28204,09/29/10
766981,9,I13,0.1839,14614,08/07/16
613766,2,I22,-0.3616,53066,03/23/13
647041,1,I07,0.4645,95355,02/20/13
124885412,20,I24,0.3749,75062,03/30/10
640505835,19,,-0.2453,02446,12/11/04
597620,49,I14,0.0257,32780,06/15/15
718435,2643,,-0.6589,04122,02/15/06
837385,4,I19,0.1011,77079,07/15/13
139692407,12,I23,0.3493,19063,09/28/07
503931917,10,I14,0.0561,53204,04/02/10
325796706,14,I27,-1.6766,77575,06/08/10
571616,53,I22,-0.4189,51301,10/19/06
700739134,36,,-0.1127,05407,05/16/15
705278,2,,-0.3488,73013,04/25/15
661808,22,I13,0.5768,11530,01/02/15
532297879,15,I07,-0.6325,72207,05/20/98
479947615,30,I11,-0.1704,27511,03/20/99
552267,8,I20,0.4187,20705,02/19/16
451496,20,I22,0.8372,12866,10/28/11
730052,18,I02,0.2401,89117,05/07/98
866747,11365,I12,0.2197,23219,11/19/06
869252,2,,-0.6440,68506,10/30/99
594171082,10,,-0.3243,75156,03/23/99
205373012,32,I21,0.9820,04401,09/21/06
559698,75,I20,1.2002,14103,03/13/06
59774475,72,I02,0.2920,85016,09/21/14
382475469,120,I20,-0.4597,61080,05/05/02
297535838,22,I22,-0.1406,60123,10/19/05
818901,11,I16,0.3777,76201,06/21/05
363912598,2263,I19,0.3394,68131,11/28/02
853246,14,I02,0.1056,60602,06/13/06
124494929,73,I27,-0.8657,27406,02/16/15
735503,21,I18,-0.1040,87004,12/22/06
669975,13,I20,0.6770,92618,02/10/16
626117603,14,I22,-0.7695,83702,07/22/99
660691,23,I13,0.1318,40507,06/12/11
511077,9,I22,-0.3903,63401,09/02/00
634336,11,,0.1774,19440,08/22/13
629043,23,I23,-0.1181,62208,08/04/02
277018755,60,I22,0.2370,19446,10/11/06
694448337,162,I19,0.2514,33908,04/23/00
627641,14,I12,-0.6033,54304,01/03/05
737904,12,I27,0.1530,98041,04/30/07
263601242,10,I27,-0.1704,27511,09/16/13
449514,11,I23,0.2252,60014,05/04/07
768915,33,I14,0.2923,20005,07/21/07
787013,35,I26,0.0561,53216,08/28/13
545526,34,I15,0.5411,91016,11/15/14
542297,12,I25,0.8472,44053,05/24/10
373739108,32,I19,0.1805,76011,12/28/05
257553836,534,I27,0.0858,28262,09/11/13
493130223,5,I22,0.0558,94124,02/04/10
729667,14,I20,0.6907,48326,03/03/15
635418570,31,,-0.3982,36109,06/19/15
748046,28,I11,0.1011,77079,07/05/00
519246,28,I15,0.1126,46802,06/03/07
787933,9,I27,0.5276,54601,04/14/10
869121,4,I21,-0.3161,58102,11/02/00
850367,6,I11,-0.2453,02189,03/03/03
848755,122,I27,-0.0801,07936,09/19/11
825594,13,I14,0.2923,20005,10/21/00
493466,2,I12,0.1056,60202,07/20/00
475075,16,I19,0.5411,91362,06/18/08
811980,34,I12,0.4184,22191,01/22/03
830520,826,I22,0.0178,77701,03/05/10
476816,6,I10,0.3493,19028,01/10/11
795121,16,I20,0.2208,37915,11/20/00
452118279,19,,0.5768,11580,02/05/15
521133500,1096,I27,0.1530,98188,12/12/06
298306071,8,I25,-0.6440,68521,01/05/05
534519,2,I14,0.4479,34950,06/01/08
58291934,2,,0.1183,08540,03/06/08
650336500,11,I13,0.1056,60602,07/03/04
260838928,1288,I27,0.2401,89030,10/28/02
650078,28,,0.6609,13904,05/22/06
530592115,25,I07,0.0558,94111,02/26/14
652415,1,I23,0.6284,92037,08/16/02
596564418,12,I24,0.3749,75225,11/08/05
521486,34,I12,0.6996,80528,12/17/10
660996,22,I11,0.3918,10001,06/02/98
143621193,65,I13,0.2370,19034,09/15/02
667614,21,I22,0.5411,90670,03/02/06
585419007,81,I20,0.3381,46517,05/14/02
598419,24,I12,1.3711,49770,02/08/14
508566,49,I22,0.5957,93066,02/01/14
616863235,357,I27,0.3485,07008,03/21/00
702161911,29,,0.1530,98108,02/21/09
658838,4,I12,-0.2378,01721,10/09/01
406039451,62,I19,0.1530,98107,09/01/04
449028740,9,I12,0.5411,91723,11/03/03
476494432,11,I27,0.4239,93727,05/08/00
629282282,5,I26,-0.2043,99645,04/23/06
794711,25,I07,0.7132,49506,09/20/07
430402287,10060,I26,0.7450,80111,10/11/01
617468,17,I14,0.8877,80011,12/18/01
489205973,33,I19,-0.2453,02136,07/21/09
665550131,51,,-0.5653,54476,11/18/98
445877626,248,I27,0.6770,92705,04/07/07
125672200,35,I20,-0.0801,07866,01/13/08
231034054,10,I20,0.1882,64120,05/10/98
590131,275,I21,0.1011,77046,09/24/13
737407,8,I20,0.6648,14150,03/14/02
13563608,867,I23,-0.4309,35211,07/19/07
544764329,48,I20,0.1965,55301,07/30/99
521623,4,I01,0.7194,33172,06/16/08
730219,15,I19,-0.3338,67550,07/10/01
517973,11,I25,-0.7957,36544,04/27/08
173759374,2,,-0.8034,53957,10/19/15
261704870,33,I15,-0.6589,04106,06/20/16
506585,12,I22,0.2014,06905,03/22/98
609737,8,I23,-0.0958,05673,07/04/07
481830,36,I13,0.5411,90401,09/21/02
771917,17,I22,-0.1059,52653,06/10/98
383722745,38,I20,0.9968,91739,09/07/01
735623,4,I16,-0.7178,79423,09/06/15
696532,8,I14,0.2923,20037,11/18/10
600421384,2,,0.5411,90066,11/27/02
678511,4,I12,0.3394,68134,04/22/12
366884285,10,I23,0.6770,92647,07/07/02
827497,3,I11,0.2923,20004,08/03/14
56372077,10,I12,0.4747,22911,06/11/16
21539713,30,I23,0.2014,06611,07/27/12
578355,2,,0.2225,21210,07/28/00
80987824,12,I12,-0.2305,67206,07/01/14
662593,15,,?,58645,04/27/15
541567654,80,I27,0.5411,91423,04/06/07
537232385,16,I21,0.1056,60601,06/09/99
445141,33,I27,0.3918,10011,05/02/00
386444073,10,,0.1132,60585,06/25/01
693694236,39,,0.0246,70461,01/11/14
557226,10,I22,0.7706,48879,11/09/07
603766737,11,I19,-0.8641,27103,02/13/02
784949,12,I24,?,01810,03/05/99
206351664,35,I27,0.5411,90278,07/15/14
568752059,2,I11,0.8537,94621,04/04/99
604684765,15,I13,0.7075,33301,12/05/07
697275,12,,-0.0432,62025,06/07/12
621375135,503,I13,0.4215,29201,10/24/00
477019,24,I13,0.7941,44515,12/03/15
434815,29,I12,0.3918,10038,10/03/05
739985,10,I12,0.4352,43235,11/12/12
441442,51,I19,0.4125,95125,04/28/13
643555,15,I15,0.6996,80550,10/14/98
734198,11,I07,0.1011,77267,08/28/98
459082,62,I27,0.4149,53083,09/30/99
382547322,101,I27,-0.5977,17102,10/23/02
867717,7,I13,1.7122,30655,06/19/16
502290196,67,I09,0.1056,60654,10/24/14
675932182,1412,I24,0.3749,75234,12/27/04
174086597,24,,?,76904,11/19/16
581970,41,I27,0.1337,60441,11/15/14
322229490,12,I27,-0.2378,01450,02/24/03
482136,65,I07,0.0558,94104,03/16/01
702793102,77,,0.8845,47334,07/19/04
812309,9,I11,0.5957,93001,12/16/01
463299,27,I22,0.6907,48083,10/10/10
701604,3,I14,0.3918,10001,12/29/04
788571,105,I23,0.5733,12203,05/07/01
279256605,32,I11,-0.2451,84720,11/06/02
614133663,11,I27,0.3413,78741,02/28/16
279768665,39,I20,0.2987,45040,04/22/03
834705,57,I13,0.1056,60654,03/26/09
795423,10,I27,-0.3596,16501,01/05/09
439664839,37,I12,0.1281,02649,01/25/08
714949,4,I22,0.9968,91761,05/11/04
701414809,10,,-0.2189,66604,02/12/06
804723,52,I23,0.5411,91203,09/06/98
20013814,18,I11,0.4896,84107,12/14/04
410508886,16,I13,-0.4492,17011,02/26/08
387535297,25,I13,-0.1860,08809,01/13/03
679743,14,I27,-0.3588,70118,10/04/98
664727,99,I14,-1.5916,78055,04/07/08
505265729,208,I09,0.2339,97008,12/02/12
363742762,28,I26,0.7873,93502,09/10/12
527742716,85,I27,0.5768,11756,08/04/02
563329,9,I11,0.1211,13601,06/20/00
545300,16,I15,-0.8657,27407,02/26/11
270989932,9,I22,0.2319,62250,03/18/11
275068435,18,I15,0.4789,32750,08/17/11
757166,47,I20,0.0558,94105,10/21/11
611866734,70,I07,-0.0168,52003,03/25/01
209719329,25,I23,-0.1424,60031,06/28/16
751826,244,I27,0.4747,22902,08/10/05
257218156,504,I12,-0.0555,02114,10/18/00
850874,66,I27,0.4645,95358,11/11/06
644597,14,I12,-0.0168,52001,12/05/08
507760481,27,I24,0.2370,19004,05/22/14
568448819,45,I27,0.1530,98105,10/03/15
521501,15,I22,-0.5895,27560,06/28/10
570629,10,I12,0.6284,92037,12/21/00
320546590,2,,0.2225,21285,11/23/16
3919600,15,I02,0.3394,68114,04/24/98
709043,5,I13,0.2923,20006,05/21/08
506738828,296,I22,0.4648,33445,10/21/12
480114,10,I11,-1.0152,36831,03/20/16
269087416,40,I23,0.0587,23502,11/22/08
676764006,85,,0.7194,33134,05/13/00
639109,6,I13,-0.2278,19801,09/24/07
558522,70,I13,0.3749,75270,11/04/04
844163,70,I20,-0.0555,02114,07/05/06
524719,2,I02,0.3918,10006,09/24/15
442144988,56,I19,0.9627,49316,05/02/02
428929845,159,I22,0.6648,14206,02/15/12
572911199,4,I13,0.2923,20005,04/02/14
486621,7,I23,-0.3986,74145,02/08/02
479897,11,I19,-0.7312,30909,02/11/07
791466,58,I08,0.5411,91502,10/19/13
764052,2,I22,0.4542,11788,10/06/05
682810110,3,I20,-0.7607,28602,11/07/13
869272,38,I12,0.2370,19004,01/07/08
686491,110,,-0.3986,74115,09/30/06
705701141,10,,0.3749,75039,12/02/16
144124736,33,I19,0.6284,92121,10/11/16
595536,10,I19,-0.6440,68516,04/09/01
585658,13,I27,0.4542,11932,01/20/98
154327545,245,I13,-0.0555,02110,11/04/10
111966410,3,I13,0.1056,60654,07/03/07
614030,6,I27,0.7129,48124,01/29/01
575566646,23,I23,-0.9146,55987,04/29/98
550940,17,I27,-0.1124,55411,02/16/07
437542953,352,I20,0.6721,44223,05/30/99
272033779,9,I11,-0.4309,35242,04/06/04
272220939,32,I21,0.0558,94105,05/02/10
516816103,10,I27,0.4125,95054,01/15/13
278730544,7,I14,0.6284,91942,06/06/01
616620,35,I09,0.3485,08830,01/22/00
588743,29,I20,-0.1124,55406,01/09/00
695459,2,,-1.0828,24740,10/21/07
39955438,36,I20,-0.7379,58203,07/28/06
428266312,12,I16,0.5114,97013,06/13/11
394084905,30,I02,0.1774,19047,02/05/12
583059,20,I15,0.4554,63102,05/08/01
805625,21,I09,0.4271,55112,12/20/01
795444,12,I19,0.3197,32703,04/29/08
664289814,20,,0.2965,20853,07/01/12
424146972,67,I15,0.4868,97205,06/03/07
740324,67,I20,0.0031,19390,04/20/00
60478049,20,I20,-0.0555,02109,02/16/16
528662241,49,I02,0.3200,37212,11/15/05
741218,10,I02,0.2514,33931,07/23/11
299817792,22,I12,0.3493,19083,08/04/04
174486401,17,I24,0.4496,94063,09/07/11
603389206,10813,I25,0.8190,30309,07/28/15
582610445,11,,0.4347,93232,04/22/99
429034828,30288,I26,0.3200,37232,07/28/14
577955,20,I23,-0.4202,52310,01/27/03
303155343,132,I27,0.8424,45601,03/21/06
334793019,19,I11,0.3494,10989,03/17/02
319861051,14,I20,1.0102,12528,06/14/05
340305250,13,I27,0.3032,37388,04/16/13
521602476,32,I27,0.3918,10011,02/23/04
424302348,7,,0.5411,91010,12/03/06
319879282,23,I21,0.3749,75081,02/04/10
850166,43,,0.5276,54650,04/17/06
654248819,12,,0.0978,29615,04/10/04
61315079,13,I13,0.5768,11530,03/01/01
97653177,13,I22,-0.3821,03103,10/05/08
836609,10,I25,0.3749,75081,04/02/16
675900237,53,,0.1056,60657,10/14/14
674893,17,I11,0.3197,32801,09/20/03
419613396,47,I16,0.4381,08057,10/21/16
442397,70,I27,1.0705,27360,03/25/00
426778277,18,I11,0.0112,48933,06/30/98
515637502,564,I20,0.3918,10017,08/13/11
536775,20,I19,-0.2278,19805,03/01/05
737862,191,I22,0.3749,75052,12/01/11
113104450,13,I19,0.1056,60004,12/31/99
311020714,99,I23,0.1839,14618,04/23/03
371115213,10,I20,0.1183,08618,08/19/15
838542,10,I14,0.1056,60610,03/02/12
537951,44,I27,-0.1704,27604,03/25/03
439626220,66,I26,0.1490,75082,04/01/09
83630757,5,I22,0.0966,60957,10/21/11
646731843,2,,-0.5875,72762,12/10/10
464183,6,I19,-0.2453,19601,08/06/98
786562,19,,0.5276,54650,02/08/15
867652,3,I12,0.7194,33162,03/05/04
330914283,7,I20,0.6284,92081,12/03/00
513145315,30,I13,0.2014,06810,10/25/07
713664,42,I15,0.7208,70802,05/15/12
624404,12,I12,-0.2168,27552,04/02/02
622139105,10,I20,-0.2127,53095,03/01/16
278753875,5,I27,0.2923,20005,05/18/98
707761,17,I19,0.1011,77021,03/24/08
121941079,38,I14,-0.0766,49686,05/13/11
601164730,1487,I17,0.5411,91702,12/19/03
518826,22,I27,0.8138,30062,10/31/02
461358833,2702,I26,-0.1249,78210,12/31/11
653680,29,I27,0.5401,87110,08/21/12
317746867,47,I15,0.1530,98033,08/14/16
634317,579,I20,-0.4597,60152,01/10/99
698682024,441,,0.6907,48084,12/31/16
729154,10,I27,0.4460,49283,06/13/13
439626192,344,I26,-0.6756,77474,01/15/15
630719509,134,I23,0.9125,80228,11/12/15
654411209,32,,0.8483,92549,02/27/99
658380,4,I13,0.5696,88005,02/09/08
697793100,13,,-0.3851,23185,07/08/05
631484,28,I20,-0.2097,15136,05/24/16
732937,10,I13,0.2920,85020,05/22/13
630026393,27,I20,-0.1124,55359,04/19/06
701483,147,I27,0.3918,10038,06/19/02
534911,425,I20,-0.5895,27703,09/25/99
742797,6,,0.3918,10016,10/15/12
346137124,110,I27,0.0318,88030,05/16/05
391213196,34,I18,0.3749,75206,07/29/02
126802946,4,I12,0.3485,08816,01/12/00
626724,13,I27,-0.3815,20117,03/02/09
701544,10,I13,0.6220,43604,05/26/09
661752,12,I27,-0.2278,19801,03/28/16
595892159,15,,1.8513,39744,09/12/09
562920,22,I11,0.0849,99508,03/25/14
637050,24,I15,-0.3161,58102,07/08/06
455429143,30,I26,0.1530,98133,04/27/03
470973,55,I22,-0.4309,35203,10/09/06
435691,11,,0.6721,44308,08/02/02
594137433,67,I26,0.3749,75236,12/07/03
666418,6,I27,0.6887,96814,12/03/16
512962,2,I16,0.6423,98467,02/10/06
528453209,43,I20,0.3200,37086,03/10/00
382815850,7,I20,0.4125,95131,05/17/15
687498,28,I09,-0.2462,53186,12/24/11
475934,44,,0.1839,14534,08/01/16
513776,12,I22,0.1056,60632,10/31/01
615464672,44,I26,-0.7695,83642,10/29/04
627106,6,I24,-0.0555,02109,08/17/12
710256170,16,,-0.8657,27407,12/23/04
492947595,843,I07,0.5411,90802,05/12/16
456874,11,I27,0.8845,47305,11/12/98
346842964,9,I20,0.5958,55352,12/11/13
344502075,6,I15,0.3749,75202,11/21/12
448596689,13,I20,0.2785,19134,03/04/03
734292,33,I02,-0.6843,97702,03/16/02
580692736,18,I27,0.7194,33155,01/11/03
650688206,58,I22,0.4950,44883,09/30/02
796871,31,I27,0.2225,21227,10/28/09
574105957,13,I20,0.4215,13827,04/07/10
472577,5,I12,0.6907,48374,03/30/12
796697,279,I12,-0.8657,27401,12/14/02
683134703,15,,0.2923,20037,12/07/09
712827,11,I26,0.3866,55113,04/23/02
657505,15,I12,0.6721,44087,12/17/06
483860680,43,I24,-0.0802,01605,12/04/03
596975,4,I19,0.5411,23224,06/27/14
760199,75,I24,0.4920,35901,07/07/16
847577,36,I26,0.5411,91745,04/26/03
561150,21,I22,0.2363,33811,02/16/05
701411,3,I27,0.1805,76107,08/16/02
615367360,26,I27,0.8845,29036,05/09/09
483348784,25,I21,0.4868,97210,01/03/14
671559,33,I27,-0.0188,01960,09/02/11
501212,13,I20,0.6907,48073,08/04/15
518543,18,I15,0.0558,94110,02/23/05
614088,4,I07,0.3200,37211,10/01/12
403780246,24,I11,-0.4041,39402,02/11/12
562816931,137,I12,-0.1124,55435,12/06/13
479564,4,I12,0.2103,44621,02/05/99
77804737,2,I15,0.2259,21401,10/22/12
315404327,19,I12,0.4381,08053,06/14/16
133326332,336,I15,-0.7178,79423,10/10/04
